0.01.683.837 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.02.461.644 W srv  llama_server: -----------------
0.02.461.649 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.02.461.649 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.02.461.650 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.02.461.650 W srv  llama_server: -----------------
0.02.463.171 I srv    load_model: loading model '/workspace/models/midm-11b-Q4_K_M.gguf'
0.05.342.294 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'false'
0.05.357.232 I srv  llama_server: model loaded
0.05.357.243 I srv  llama_server: listening on http://127.0.0.1:8081
0.10.140.125 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
17.59.656.433 I slot print_timing: id  3 | task 23579 | n_decoded =    100, tg =  23.56 t/s, tg_3s =  23.56 t/s
18.00.129.200 I slot print_timing: id  0 | task 23357 | prompt eval time =     318.19 ms /   149 tokens (    2.14 ms per token,   468.27 tokens per second)
18.00.129.205 I slot print_timing: id  0 | task 23357 |        eval time =   15595.52 ms /   330 tokens (   47.26 ms per token,    21.16 tokens per second)
18.00.129.207 I slot print_timing: id  0 | task 23357 |       total time =   15913.72 ms /   479 tokens
18.00.129.208 I slot print_timing: id  0 | task 23357 |    graphs reused =      22692
18.00.129.302 I slot      release: id  0 | task 23357 | stop processing: n_tokens = 989, truncated = 0
18.00.167.079 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.785 (> 0.100 thold), f_keep = 0.517
18.00.167.129 I slot launch_slot_: id  0 | task 23692 | processing task, is_child = 0
18.01.686.613 I slot print_timing: id  2 | task 23484 | n_decoded =    236, tg =  21.74 t/s, tg_3s =  21.54 t/s
18.01.943.426 I slot print_timing: id  1 | task 23431 | n_decoded =    294, tg =  21.34 t/s, tg_3s =  21.53 t/s
18.02.671.036 I slot print_timing: id  3 | task 23579 | n_decoded =    165, tg =  22.73 t/s, tg_3s =  21.56 t/s
18.04.086.533 I slot print_timing: id  2 | task 23484 | prompt eval time =     328.87 ms /   150 tokens (    2.19 ms per token,   456.11 tokens per second)
18.04.086.539 I slot print_timing: id  2 | task 23484 |        eval time =   13257.45 ms /   292 tokens (   45.40 ms per token,    22.03 tokens per second)
18.04.086.540 I slot print_timing: id  2 | task 23484 |       total time =   13586.32 ms /   442 tokens
18.04.086.541 I slot print_timing: id  2 | task 23484 |    graphs reused =      22777
18.04.086.632 I slot      release: id  2 | task 23484 | stop processing: n_tokens = 952, truncated = 0
18.04.130.900 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.768 (> 0.100 thold), f_keep = 0.537
18.04.130.946 I slot launch_slot_: id  2 | task 23780 | processing task, is_child = 0
18.04.977.678 I slot print_timing: id  0 | task 23692 | n_decoded =    100, tg =  22.03 t/s, tg_3s =  22.03 t/s
18.04.978.012 I slot print_timing: id  1 | task 23431 | n_decoded =    358, tg =  21.29 t/s, tg_3s =  21.09 t/s
18.05.709.119 I slot print_timing: id  3 | task 23579 | n_decoded =    229, tg =  22.24 t/s, tg_3s =  21.07 t/s
18.07.987.562 I slot print_timing: id  0 | task 23692 | n_decoded =    170, tg =  22.52 t/s, tg_3s =  23.26 t/s
18.07.987.886 I slot print_timing: id  1 | task 23431 | n_decoded =    428, tg =  21.59 t/s, tg_3s =  23.26 t/s
18.08.331.746 I slot print_timing: id  1 | task 23431 | prompt eval time =     283.78 ms /   132 tokens (    2.15 ms per token,   465.15 tokens per second)
18.08.331.752 I slot print_timing: id  1 | task 23431 |        eval time =   20165.77 ms /   436 tokens (   46.25 ms per token,    21.62 tokens per second)
18.08.331.753 I slot print_timing: id  1 | task 23431 |       total time =   20449.55 ms /   568 tokens
18.08.331.755 I slot print_timing: id  1 | task 23431 |    graphs reused =      22865
18.08.331.851 I slot      release: id  1 | task 23431 | stop processing: n_tokens = 1093, truncated = 0
18.08.376.946 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.772 (> 0.100 thold), f_keep = 0.468
18.08.627.631 I slot launch_slot_: id  1 | task 23873 | processing task, is_child = 0
18.08.911.859 I slot print_timing: id  3 | task 23579 | n_decoded =    292, tg =  21.63 t/s, tg_3s =  19.67 t/s
18.09.216.126 I slot print_timing: id  2 | task 23780 | n_decoded =    100, tg =  21.03 t/s, tg_3s =  21.03 t/s
18.09.516.904 I slot print_timing: id  3 | task 23579 | prompt eval time =     321.16 ms /   147 tokens (    2.18 ms per token,   457.71 tokens per second)
18.09.516.910 I slot print_timing: id  3 | task 23579 |        eval time =   14105.06 ms /   306 tokens (   46.09 ms per token,    21.69 tokens per second)
18.09.516.911 I slot print_timing: id  3 | task 23579 |       total time =   14426.22 ms /   453 tokens
18.09.516.912 I slot print_timing: id  3 | task 23579 |    graphs reused =      22878
18.09.517.052 I slot      release: id  3 | task 23579 | stop processing: n_tokens = 966, truncated = 0
18.09.553.677 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.781 (> 0.100 thold), f_keep = 0.529
18.09.553.725 I slot launch_slot_: id  3 | task 23890 | processing task, is_child = 0
18.10.988.690 I slot print_timing: id  0 | task 23692 | n_decoded =    223, tg =  21.14 t/s, tg_3s =  17.66 t/s
18.12.232.435 I slot print_timing: id  2 | task 23780 | n_decoded =    165, tg =  21.23 t/s, tg_3s =  21.55 t/s
18.13.386.644 I slot print_timing: id  1 | task 23873 | n_decoded =    100, tg =  22.34 t/s, tg_3s =  22.34 t/s
18.14.029.005 I slot print_timing: id  0 | task 23692 | n_decoded =    294, tg =  21.63 t/s, tg_3s =  23.35 t/s
18.14.073.438 I slot print_timing: id  3 | task 23890 | n_decoded =    100, tg =  23.58 t/s, tg_3s =  23.58 t/s
18.15.269.876 I slot print_timing: id  2 | task 23780 | n_decoded =    236, tg =  21.83 t/s, tg_3s =  23.37 t/s
18.15.353.576 I slot print_timing: id  0 | task 23692 | prompt eval time =     272.21 ms /   140 tokens (    1.94 ms per token,   514.31 tokens per second)
18.15.353.582 I slot print_timing: id  0 | task 23692 |        eval time =   14914.23 ms /   325 tokens (   45.89 ms per token,    21.79 tokens per second)
18.15.353.583 I slot print_timing: id  0 | task 23692 |       total time =   15186.44 ms /   465 tokens
18.15.353.584 I slot print_timing: id  0 | task 23692 |    graphs reused =      23006
18.15.353.674 I slot      release: id  0 | task 23692 | stop processing: n_tokens = 975, truncated = 0
18.15.391.330 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.779 (> 0.100 thold), f_keep = 0.524
18.15.391.382 I slot launch_slot_: id  0 | task 24022 | processing task, is_child = 0
18.16.397.295 I slot print_timing: id  1 | task 23873 | n_decoded =    164, tg =  21.91 t/s, tg_3s =  21.26 t/s
18.17.086.087 I slot print_timing: id  3 | task 23890 | n_decoded =    164, tg =  22.61 t/s, tg_3s =  21.24 t/s
18.18.285.570 I slot print_timing: id  2 | task 23780 | n_decoded =    300, tg =  21.70 t/s, tg_3s =  21.22 t/s
18.19.399.710 I slot print_timing: id  1 | task 23873 | n_decoded =    234, tg =  22.31 t/s, tg_3s =  23.31 t/s
18.19.958.623 I slot print_timing: id  0 | task 24022 | n_decoded =    100, tg =  23.52 t/s, tg_3s =  23.52 t/s
18.20.086.271 I slot print_timing: id  3 | task 23890 | n_decoded =    234, tg =  22.82 t/s, tg_3s =  23.33 t/s
18.21.293.778 I slot print_timing: id  2 | task 23780 | n_decoded =    370, tg =  21.98 t/s, tg_3s =  23.27 t/s
18.22.415.856 I slot print_timing: id  1 | task 23873 | n_decoded =    304, tg =  22.51 t/s, tg_3s =  23.21 t/s
18.22.980.640 I slot print_timing: id  0 | task 24022 | n_decoded =    170, tg =  23.37 t/s, tg_3s =  23.16 t/s
18.23.110.271 I slot print_timing: id  3 | task 23890 | n_decoded =    304, tg =  22.90 t/s, tg_3s =  23.15 t/s
18.23.845.086 I slot print_timing: id  2 | task 23780 | prompt eval time =     330.05 ms /   154 tokens (    2.14 ms per token,   466.60 tokens per second)
18.23.845.091 I slot print_timing: id  2 | task 23780 |        eval time =   19384.08 ms /   429 tokens (   45.18 ms per token,    22.13 tokens per second)
18.23.845.093 I slot print_timing: id  2 | task 23780 |       total time =   19714.13 ms /   583 tokens
18.23.845.094 I slot print_timing: id  2 | task 23780 |    graphs reused =      23194
18.23.845.185 I slot      release: id  2 | task 23780 | stop processing: n_tokens = 1093, truncated = 0
18.23.889.791 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.772 (> 0.100 thold), f_keep = 0.468
18.24.139.030 I slot launch_slot_: id  2 | task 24214 | processing task, is_child = 0
18.25.417.610 I slot print_timing: id  1 | task 23873 | n_decoded =    361, tg =  21.87 t/s, tg_3s =  18.99 t/s
18.26.019.867 I slot print_timing: id  0 | task 24022 | n_decoded =    228, tg =  22.11 t/s, tg_3s =  19.08 t/s
18.26.148.757 I slot print_timing: id  3 | task 23890 | n_decoded =    362, tg =  22.19 t/s, tg_3s =  19.09 t/s
18.26.365.456 I slot print_timing: id  3 | task 23890 | prompt eval time =     279.25 ms /   143 tokens (    1.95 ms per token,   512.08 tokens per second)
18.26.365.461 I slot print_timing: id  3 | task 23890 |        eval time =   16532.47 ms /   367 tokens (   45.05 ms per token,    22.20 tokens per second)
18.26.365.463 I slot print_timing: id  3 | task 23890 |       total time =   16811.72 ms /   510 tokens
18.26.365.464 I slot print_timing: id  3 | task 23890 |    graphs reused =      23236
18.26.365.569 I slot      release: id  3 | task 23890 | stop processing: n_tokens = 1020, truncated = 0
18.26.402.565 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.770 (> 0.100 thold), f_keep = 0.501
18.26.402.630 I slot launch_slot_: id  3 | task 24261 | processing task, is_child = 0
18.26.723.364 I slot print_timing: id  1 | task 23873 | prompt eval time =     283.48 ms /   137 tokens (    2.07 ms per token,   483.29 tokens per second)
18.26.723.369 I slot print_timing: id  1 | task 23873 |        eval time =   17812.22 ms /   385 tokens (   46.27 ms per token,    21.61 tokens per second)
18.26.723.370 I slot print_timing: id  1 | task 23873 |       total time =   18095.69 ms /   522 tokens
18.26.723.372 I slot print_timing: id  1 | task 23873 |    graphs reused =      23236
18.26.723.447 I slot      release: id  1 | task 23873 | stop processing: n_tokens = 1046, truncated = 0
18.26.768.885 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.778 (> 0.100 thold), f_keep = 0.489
18.26.953.702 I slot launch_slot_: id  1 | task 24264 | processing task, is_child = 0
18.29.035.279 I slot print_timing: id  0 | task 24022 | n_decoded =    282, tg =  21.16 t/s, tg_3s =  17.91 t/s
18.29.417.175 I slot print_timing: id  2 | task 24214 | n_decoded =    100, tg =  20.21 t/s, tg_3s =  20.21 t/s
18.31.382.554 I slot print_timing: id  3 | task 24261 | n_decoded =    100, tg =  21.47 t/s, tg_3s =  21.47 t/s
18.31.468.477 I slot print_timing: id  1 | task 24264 | n_decoded =    100, tg =  23.65 t/s, tg_3s =  23.65 t/s
18.32.062.127 I slot print_timing: id  0 | task 24022 | n_decoded =    353, tg =  21.58 t/s, tg_3s =  23.46 t/s
18.32.452.047 I slot print_timing: id  2 | task 24214 | n_decoded =    171, tg =  21.42 t/s, tg_3s =  23.39 t/s
18.32.666.286 I slot print_timing: id  0 | task 24022 | prompt eval time =     316.29 ms /   145 tokens (    2.18 ms per token,   458.43 tokens per second)
18.32.666.291 I slot print_timing: id  0 | task 24022 |        eval time =   16958.60 ms /   367 tokens (   46.21 ms per token,    21.64 tokens per second)
18.32.666.293 I slot print_timing: id  0 | task 24022 |       total time =   17274.89 ms /   512 tokens
18.32.666.294 I slot print_timing: id  0 | task 24022 |    graphs reused =      23362
18.32.666.409 I slot      release: id  0 | task 24022 | stop processing: n_tokens = 1022, truncated = 0
18.32.704.364 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.782 (> 0.100 thold), f_keep = 0.503
18.32.704.411 I slot launch_slot_: id  0 | task 24394 | processing task, is_child = 0
18.34.389.190 I slot print_timing: id  3 | task 24261 | n_decoded =    165, tg =  21.53 t/s, tg_3s =  21.62 t/s
18.34.472.833 I slot print_timing: id  1 | task 24264 | n_decoded =    165, tg =  22.82 t/s, tg_3s =  21.64 t/s
18.35.458.397 I slot print_timing: id  2 | task 24214 | n_decoded =    236, tg =  21.47 t/s, tg_3s =  21.62 t/s
18.37.216.617 I slot print_timing: id  0 | task 24394 | n_decoded =    100, tg =  23.58 t/s, tg_3s =  23.58 t/s
18.37.430.913 I slot print_timing: id  3 | task 24261 | n_decoded =    236, tg =  22.04 t/s, tg_3s =  23.34 t/s
18.37.514.631 I slot print_timing: id  1 | task 24264 | n_decoded =    236, tg =  22.97 t/s, tg_3s =  23.34 t/s
18.38.415.661 I slot print_timing: id  2 | task 24214 | prompt eval time =     329.31 ms /   146 tokens (    2.26 ms per token,   443.35 tokens per second)
18.38.415.667 I slot print_timing: id  2 | task 24214 |        eval time =   13947.30 ms /   305 tokens (   45.73 ms per token,    21.87 tokens per second)
18.38.415.668 I slot print_timing: id  2 | task 24214 |       total time =   14276.60 ms /   451 tokens
18.38.415.670 I slot print_timing: id  2 | task 24214 |    graphs reused =      23489
18.38.415.773 I slot      release: id  2 | task 24214 | stop processing: n_tokens = 966, truncated = 0
18.38.460.874 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.778 (> 0.100 thold), f_keep = 0.529
18.38.460.921 I slot launch_slot_: id  2 | task 24524 | processing task, is_child = 0
18.40.253.736 I slot print_timing: id  0 | task 24394 | n_decoded =    164, tg =  22.53 t/s, tg_3s =  21.07 t/s
18.40.470.831 I slot print_timing: id  3 | task 24261 | n_decoded =    300, tg =  21.82 t/s, tg_3s =  21.05 t/s
18.40.555.255 I slot print_timing: id  1 | task 24264 | n_decoded =    300, tg =  22.53 t/s, tg_3s =  21.05 t/s
18.41.115.669 I slot print_timing: id  3 | task 24261 | prompt eval time =     321.60 ms /   153 tokens (    2.10 ms per token,   475.75 tokens per second)
18.41.115.675 I slot print_timing: id  3 | task 24261 |        eval time =   14391.43 ms /   315 tokens (   45.69 ms per token,    21.89 tokens per second)
18.41.115.676 I slot print_timing: id  3 | task 24261 |       total time =   14713.03 ms /   468 tokens
18.41.115.677 I slot print_timing: id  3 | task 24261 |    graphs reused =      23542
18.41.115.766 I slot      release: id  3 | task 24261 | stop processing: n_tokens = 978, truncated = 0
18.41.151.937 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.775 (> 0.100 thold), f_keep = 0.522
18.41.151.985 I slot launch_slot_: id  3 | task 24581 | processing task, is_child = 0
18.43.271.577 I slot print_timing: id  0 | task 24394 | n_decoded =    228, tg =  22.15 t/s, tg_3s =  21.21 t/s
18.43.314.134 I slot print_timing: id  2 | task 24524 | n_decoded =    100, tg =  22.11 t/s, tg_3s =  22.11 t/s
18.43.571.290 I slot print_timing: id  1 | task 24264 | n_decoded =    364, tg =  22.29 t/s, tg_3s =  21.22 t/s
18.44.682.371 I slot print_timing: id  1 | task 24264 | prompt eval time =     287.01 ms /   143 tokens (    2.01 ms per token,   498.24 tokens per second)
18.44.682.377 I slot print_timing: id  1 | task 24264 |        eval time =   17441.63 ms /   390 tokens (   44.72 ms per token,    22.36 tokens per second)
18.44.682.429 I slot print_timing: id  1 | task 24264 |       total time =   17728.64 ms /   533 tokens
18.44.682.432 I slot print_timing: id  1 | task 24264 |    graphs reused =      23615
18.44.682.535 I slot      release: id  1 | task 24264 | stop processing: n_tokens = 1046, truncated = 0
18.44.726.507 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.771 (> 0.100 thold), f_keep = 0.489
18.44.966.242 I slot launch_slot_: id  1 | task 24659 | processing task, is_child = 0
18.46.235.363 I slot print_timing: id  3 | task 24581 | n_decoded =    100, tg =  21.01 t/s, tg_3s =  21.01 t/s
18.46.277.918 I slot print_timing: id  0 | task 24394 | n_decoded =    286, tg =  21.50 t/s, tg_3s =  19.29 t/s
18.46.322.282 I slot print_timing: id  2 | task 24524 | n_decoded =    158, tg =  20.98 t/s, tg_3s =  19.28 t/s
18.49.237.679 I slot print_timing: id  3 | task 24581 | n_decoded =    170, tg =  21.90 t/s, tg_3s =  23.32 t/s
18.49.280.007 I slot print_timing: id  0 | task 24394 | n_decoded =    356, tg =  21.83 t/s, tg_3s =  23.32 t/s
18.49.323.677 I slot print_timing: id  2 | task 24524 | n_decoded =    228, tg =  21.65 t/s, tg_3s =  23.32 t/s
18.49.535.396 I slot print_timing: id  1 | task 24659 | n_decoded =    100, tg =  23.58 t/s, tg_3s =  23.58 t/s
18.52.253.420 I slot print_timing: id  3 | task 24581 | n_decoded =    240, tg =  22.27 t/s, tg_3s =  23.21 t/s
18.52.296.019 I slot print_timing: id  0 | task 24394 | n_decoded =    426, tg =  22.05 t/s, tg_3s =  23.21 t/s
18.52.339.863 I slot print_timing: id  2 | task 24524 | n_decoded =    298, tg =  21.99 t/s, tg_3s =  23.21 t/s
18.52.555.813 I slot print_timing: id  1 | task 24659 | n_decoded =    170, tg =  23.41 t/s, tg_3s =  23.18 t/s
18.52.641.639 I slot print_timing: id  0 | task 24394 | prompt eval time =     271.48 ms /   143 tokens (    1.90 ms per token,   526.75 tokens per second)
18.52.641.644 I slot print_timing: id  0 | task 24394 |        eval time =   19665.74 ms /   434 tokens (   45.31 ms per token,    22.07 tokens per second)
18.52.641.645 I slot print_timing: id  0 | task 24394 |       total time =   19937.22 ms /   577 tokens
18.52.641.646 I slot print_timing: id  0 | task 24394 |    graphs reused =      23784
18.52.641.766 I slot      release: id  0 | task 24394 | stop processing: n_tokens = 1090, truncated = 0
18.52.679.068 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.779 (> 0.100 thold), f_keep = 0.469
18.52.866.194 I slot launch_slot_: id  0 | task 24833 | processing task, is_child = 0
18.55.284.246 I slot print_timing: id  3 | task 24581 | n_decoded =    301, tg =  21.80 t/s, tg_3s =  20.13 t/s
18.55.369.845 I slot print_timing: id  2 | task 24524 | n_decoded =    359, tg =  21.65 t/s, tg_3s =  20.13 t/s
18.55.370.138 I slot print_timing: id  3 | task 24581 | prompt eval time =     324.83 ms /   148 tokens (    2.19 ms per token,   455.62 tokens per second)
18.55.370.143 I slot print_timing: id  3 | task 24581 |        eval time =   13893.30 ms /   303 tokens (   45.85 ms per token,    21.81 tokens per second)
18.55.370.144 I slot print_timing: id  3 | task 24581 |       total time =   14218.13 ms /   451 tokens
18.55.370.168 I slot print_timing: id  3 | task 24581 |    graphs reused =      23836
18.55.370.259 I slot      release: id  3 | task 24581 | stop processing: n_tokens = 961, truncated = 0
18.55.407.194 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.783 (> 0.100 thold), f_keep = 0.532
18.55.407.242 I slot launch_slot_: id  3 | task 24888 | processing task, is_child = 0
18.55.683.927 I slot print_timing: id  1 | task 24659 | n_decoded =    228, tg =  21.94 t/s, tg_3s =  18.54 t/s
18.56.845.501 I slot print_timing: id  2 | task 24524 | prompt eval time =     329.73 ms /   146 tokens (    2.26 ms per token,   442.79 tokens per second)
18.56.845.507 I slot print_timing: id  2 | task 24524 |        eval time =   18054.84 ms /   388 tokens (   46.53 ms per token,    21.49 tokens per second)
18.56.845.508 I slot print_timing: id  2 | task 24524 |       total time =   18384.57 ms /   534 tokens
18.56.845.509 I slot print_timing: id  2 | task 24524 |    graphs reused =      23861
18.56.845.596 I slot      release: id  2 | task 24524 | stop processing: n_tokens = 1044, truncated = 0
18.56.890.103 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.779 (> 0.100 thold), f_keep = 0.489
18.57.133.376 I slot launch_slot_: id  2 | task 24918 | processing task, is_child = 0
18.58.101.235 I slot print_timing: id  0 | task 24833 | n_decoded =    100, tg =  20.14 t/s, tg_3s =  20.14 t/s
18.58.697.085 I slot print_timing: id  1 | task 24659 | n_decoded =    287, tg =  21.41 t/s, tg_3s =  19.58 t/s
19.00.409.997 I slot print_timing: id  3 | task 24888 | n_decoded =    100, tg =  21.16 t/s, tg_3s =  21.16 t/s
19.00.535.899 I slot print_timing: id  1 | task 24659 | prompt eval time =     327.92 ms /   147 tokens (    2.23 ms per token,   448.28 tokens per second)
19.00.535.904 I slot print_timing: id  1 | task 24659 |        eval time =   15241.71 ms /   330 tokens (   46.19 ms per token,    21.65 tokens per second)
19.00.535.906 I slot print_timing: id  1 | task 24659 |       total time =   15569.63 ms /   477 tokens
19.00.535.907 I slot print_timing: id  1 | task 24659 |    graphs reused =      23933
19.00.536.002 I slot      release: id  1 | task 24659 | stop processing: n_tokens = 992, truncated = 0
19.00.580.065 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.777 (> 0.100 thold), f_keep = 0.515
19.00.580.112 I slot launch_slot_: id  1 | task 24994 | processing task, is_child = 0
19.01.124.331 I slot print_timing: id  0 | task 24833 | n_decoded =    164, tg =  20.53 t/s, tg_3s =  21.17 t/s
19.01.935.667 I slot print_timing: id  2 | task 24918 | n_decoded =    100, tg =  22.13 t/s, tg_3s =  22.13 t/s
19.03.435.638 I slot print_timing: id  3 | task 24888 | n_decoded =    164, tg =  21.16 t/s, tg_3s =  21.15 t/s
19.04.162.933 I slot print_timing: id  0 | task 24833 | n_decoded =    235, tg =  21.31 t/s, tg_3s =  23.37 t/s
19.04.938.134 I slot print_timing: id  2 | task 24918 | n_decoded =    170, tg =  22.60 t/s, tg_3s =  23.31 t/s
19.05.150.246 I slot print_timing: id  1 | task 24994 | n_decoded =    100, tg =  23.57 t/s, tg_3s =  23.57 t/s
19.06.439.534 I slot print_timing: id  3 | task 24888 | n_decoded =    234, tg =  21.76 t/s, tg_3s =  23.30 t/s
19.07.171.978 I slot print_timing: id  0 | task 24833 | n_decoded =    305, tg =  21.73 t/s, tg_3s =  23.26 t/s
19.07.946.430 I slot print_timing: id  0 | task 24833 | prompt eval time =     269.81 ms /   142 tokens (    1.90 ms per token,   526.29 tokens per second)
19.07.946.436 I slot print_timing: id  0 | task 24833 |        eval time =   14810.39 ms /   323 tokens (   45.85 ms per token,    21.81 tokens per second)
19.07.946.437 I slot print_timing: id  0 | task 24833 |       total time =   15080.21 ms /   465 tokens
19.07.946.439 I slot print_timing: id  0 | task 24833 |    graphs reused =      24096
19.07.946.534 I slot      release: id  0 | task 24833 | stop processing: n_tokens = 978, truncated = 0
19.07.947.181 I slot print_timing: id  2 | task 24918 | n_decoded =    240, tg =  22.79 t/s, tg_3s =  23.26 t/s
19.07.984.425 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.768 (> 0.100 thold), f_keep = 0.522
19.07.984.473 I slot launch_slot_: id  0 | task 25161 | processing task, is_child = 0
19.08.302.493 I slot print_timing: id  1 | task 24994 | n_decoded =    167, tg =  22.59 t/s, tg_3s =  21.25 t/s
19.09.463.139 I slot print_timing: id  3 | task 24888 | n_decoded =    298, tg =  21.63 t/s, tg_3s =  21.17 t/s
19.10.969.136 I slot print_timing: id  2 | task 24918 | n_decoded =    304, tg =  22.43 t/s, tg_3s =  21.18 t/s
19.11.313.886 I slot print_timing: id  1 | task 24994 | n_decoded =    237, tg =  22.78 t/s, tg_3s =  23.25 t/s
19.12.474.310 I slot print_timing: id  3 | task 24888 | n_decoded =    368, tg =  21.92 t/s, tg_3s =  23.25 t/s
19.12.559.389 I slot print_timing: id  0 | task 25161 | n_decoded =    100, tg =  23.49 t/s, tg_3s =  23.49 t/s
19.13.166.675 I slot print_timing: id  3 | task 24888 | prompt eval time =     277.44 ms /   142 tokens (    1.95 ms per token,   511.82 tokens per second)
19.13.166.681 I slot print_timing: id  3 | task 24888 |        eval time =   17481.98 ms /   384 tokens (   45.53 ms per token,    21.97 tokens per second)
19.13.166.682 I slot print_timing: id  3 | task 24888 |       total time =   17759.42 ms /   526 tokens
19.13.166.684 I slot print_timing: id  3 | task 24888 |    graphs reused =      24208
19.13.166.773 I slot      release: id  3 | task 24888 | stop processing: n_tokens = 1036, truncated = 0
19.13.204.011 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.781 (> 0.100 thold), f_keep = 0.493
19.13.342.790 I slot launch_slot_: id  3 | task 25277 | processing task, is_child = 0
19.14.009.302 I slot print_timing: id  2 | task 24918 | n_decoded =    366, tg =  22.06 t/s, tg_3s =  20.39 t/s
19.14.354.044 I slot print_timing: id  1 | task 24994 | n_decoded =    299, tg =  22.24 t/s, tg_3s =  20.39 t/s
19.14.654.260 I slot print_timing: id  2 | task 24918 | prompt eval time =     284.00 ms /   142 tokens (    2.00 ms per token,   500.00 tokens per second)
19.14.654.266 I slot print_timing: id  2 | task 24918 |        eval time =   17236.85 ms /   381 tokens (   45.24 ms per token,    22.10 tokens per second)
19.14.654.267 I slot print_timing: id  2 | task 24918 |       total time =   17520.85 ms /   523 tokens
19.14.654.269 I slot print_timing: id  2 | task 24918 |    graphs reused =      24230
19.14.654.361 I slot      release: id  2 | task 24918 | stop processing: n_tokens = 1036, truncated = 0
19.14.699.024 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.784 (> 0.100 thold), f_keep = 0.493
19.14.699.117 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 198.013 MiB)
19.14.845.970 I slot launch_slot_: id  2 | task 25304 | processing task, is_child = 0
19.15.391.186 I slot print_timing: id  1 | task 24994 | prompt eval time =     328.11 ms /   147 tokens (    2.23 ms per token,   448.02 tokens per second)
19.15.391.192 I slot print_timing: id  1 | task 24994 |        eval time =   14482.95 ms /   314 tokens (   46.12 ms per token,    21.68 tokens per second)
19.15.391.193 I slot print_timing: id  1 | task 24994 |       total time =   14811.06 ms /   461 tokens
19.15.391.194 I slot print_timing: id  1 | task 24994 |    graphs reused =      24235
19.15.391.289 I slot      release: id  1 | task 24994 | stop processing: n_tokens = 971, truncated = 0
19.15.435.302 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.779 (> 0.100 thold), f_keep = 0.526
19.15.435.351 I slot launch_slot_: id  1 | task 25313 | processing task, is_child = 0
19.15.720.017 I slot print_timing: id  0 | task 25161 | n_decoded =    150, tg =  20.22 t/s, tg_3s =  15.82 t/s
19.18.490.830 I slot print_timing: id  3 | task 25277 | n_decoded =    100, tg =  20.53 t/s, tg_3s =  20.53 t/s
19.18.746.240 I slot print_timing: id  0 | task 25161 | n_decoded =    221, tg =  21.16 t/s, tg_3s =  23.46 t/s
19.19.601.785 I slot print_timing: id  2 | task 25304 | n_decoded =    100, tg =  22.37 t/s, tg_3s =  22.37 t/s
19.19.943.230 I slot print_timing: id  1 | task 25313 | n_decoded =    100, tg =  23.68 t/s, tg_3s =  23.68 t/s
19.21.531.423 I slot print_timing: id  3 | task 25277 | n_decoded =    171, tg =  21.62 t/s, tg_3s =  23.35 t/s
19.21.787.870 I slot print_timing: id  0 | task 25161 | n_decoded =    292, tg =  21.65 t/s, tg_3s =  23.34 t/s
19.22.603.011 I slot print_timing: id  2 | task 25304 | n_decoded =    170, tg =  22.75 t/s, tg_3s =  23.32 t/s
19.22.946.790 I slot print_timing: id  1 | task 25313 | n_decoded =    170, tg =  23.53 t/s, tg_3s =  23.31 t/s
19.24.361.360 I slot print_timing: id  0 | task 25161 | prompt eval time =     317.70 ms /   154 tokens (    2.06 ms per token,   484.74 tokens per second)
