0.00.030.060 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.554.804 W srv  llama_server: -----------------
0.00.554.809 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.554.809 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.554.810 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.554.810 W srv  llama_server: -----------------
0.00.556.296 I srv    load_model: loading model '/workspace/models/EXAONE-3.5-7.8B-Q4_K_M.gguf'
0.00.976.083 W load: special_eos_id is not in special_eog_ids - the tokenizer config may be incorrect
0.02.201.089 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 8192, kv_unified = 'false'
0.02.204.634 I srv  llama_server: model loaded
0.02.204.643 I srv  llama_server: listening on http://127.0.0.1:8080
0.02.204.644 W srv  llama_server: NOTICE: server default port will be changed to :9931 in a future release
0.02.204.645 W srv  llama_server:         ref: https://github.com/ggml-org/llama.cpp/pull/26508
63.28.101.425 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
72.09.861.110 I slot print_timing: id  3 | task 13333 |        eval time =   11408.30 ms /   351 tokens (   32.50 ms per token,    30.77 tokens per second)
72.09.861.116 I slot print_timing: id  3 | task 13333 |       total time =   11920.21 ms /   828 tokens
72.09.861.118 I slot print_timing: id  3 | task 13333 |    graphs reused =      12908
72.09.861.333 I slot      release: id  3 | task 13333 | stop processing: n_tokens = 1022, truncated = 0
72.09.884.997 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 1223993094560
72.09.999.611 I slot launch_slot_: id  3 | task 13689 | processing task, is_child = 0
72.10.324.723 I slot print_timing: id  0 | task 13491 | n_decoded =    197, tg =  31.41 t/s, tg_3s =  31.23 t/s
72.10.325.386 I slot print_timing: id  2 | task 13388 | n_decoded =    299, tg =  30.77 t/s, tg_3s =  31.42 t/s
72.11.824.862 I slot print_timing: id  1 | task 13540 | n_decoded =    203, tg =  33.67 t/s, tg_3s =  31.08 t/s
72.12.297.872 I slot print_timing: id  2 | task 13388 | prompt eval time =     598.49 ms /   646 tokens (    0.93 ms per token,  1079.38 tokens per second)
72.12.297.879 I slot print_timing: id  2 | task 13388 |        eval time =   11688.48 ms /   370 tokens (   31.59 ms per token,    31.66 tokens per second)
72.12.297.880 I slot print_timing: id  2 | task 13388 |       total time =   12286.97 ms /  1016 tokens
72.12.297.882 I slot print_timing: id  2 | task 13388 |    graphs reused =      12978
72.12.297.968 I slot      release: id  2 | task 13388 | stop processing: n_tokens = 1022, truncated = 0
72.12.326.711 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 1223995531194
72.12.421.444 I slot launch_slot_: id  2 | task 13763 | processing task, is_child = 0
72.13.341.224 I slot print_timing: id  0 | task 13491 | n_decoded =    285, tg =  30.69 t/s, tg_3s =  29.17 t/s
72.13.644.346 I slot print_timing: id  3 | task 13689 | n_decoded =    100, tg =  30.13 t/s, tg_3s =  30.13 t/s
72.13.781.477 I slot print_timing: id  1 | task 13540 | prompt eval time =     341.57 ms /   319 tokens (    1.07 ms per token,   933.92 tokens per second)
72.13.781.483 I slot print_timing: id  1 | task 13540 |        eval time =    7985.67 ms /   253 tokens (   31.56 ms per token,    31.68 tokens per second)
72.13.781.484 I slot print_timing: id  1 | task 13540 |       total time =    8327.24 ms /   572 tokens
72.13.781.486 I slot print_timing: id  1 | task 13540 |    graphs reused =      13008
72.13.781.614 I slot      release: id  1 | task 13540 | stop processing: n_tokens = 768, truncated = 0
72.13.810.222 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.347 (> 0.100 thold), f_keep = 0.254
72.13.810.317 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 101.635 MiB)
72.13.889.335 I slot launch_slot_: id  1 | task 13797 | processing task, is_child = 0
72.15.789.296 I slot print_timing: id  0 | task 13491 | prompt eval time =     578.08 ms /   621 tokens (    0.93 ms per token,  1074.24 tokens per second)
72.15.789.302 I slot print_timing: id  0 | task 13491 |        eval time =   11735.78 ms /   357 tokens (   32.87 ms per token,    30.42 tokens per second)
72.15.789.306 I slot print_timing: id  0 | task 13491 |       total time =   12313.86 ms /   978 tokens
72.15.789.307 I slot print_timing: id  0 | task 13491 |    graphs reused =      13061
72.15.789.395 I slot      release: id  0 | task 13491 | stop processing: n_tokens = 984, truncated = 0
72.15.813.824 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1223999022621
72.15.813.913 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 135.888 MiB)
72.15.913.403 I slot launch_slot_: id  0 | task 13854 | processing task, is_child = 0
72.16.647.148 I slot print_timing: id  3 | task 13689 | n_decoded =    170, tg =  26.89 t/s, tg_3s =  23.31 t/s
72.16.729.761 I slot print_timing: id  2 | task 13763 | n_decoded =    100, tg =  26.27 t/s, tg_3s =  26.27 t/s
72.17.640.807 I slot print_timing: id  1 | task 13797 | n_decoded =    100, tg =  29.83 t/s, tg_3s =  29.83 t/s
72.19.464.019 I slot print_timing: id  0 | task 13854 | n_decoded =    110, tg =  36.48 t/s, tg_3s =  36.48 t/s
72.19.464.757 I slot print_timing: id  3 | task 13689 | prompt eval time =     326.14 ms /   319 tokens (    1.02 ms per token,   978.11 tokens per second)
72.19.464.762 I slot print_timing: id  3 | task 13689 |        eval time =    9138.98 ms /   272 tokens (   33.60 ms per token,    29.76 tokens per second)
72.19.464.763 I slot print_timing: id  3 | task 13689 |       total time =    9465.12 ms /   591 tokens
72.19.464.764 I slot print_timing: id  3 | task 13689 |    graphs reused =      13170
72.19.464.896 I slot      release: id  3 | task 13689 | stop processing: n_tokens = 768, truncated = 0
72.19.488.610 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 1224002698122
72.19.488.702 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 79.508 MiB)
72.19.567.949 I slot launch_slot_: id  3 | task 13966 | processing task, is_child = 0
72.20.092.573 I slot print_timing: id  2 | task 13763 | n_decoded =    201, tg =  28.04 t/s, tg_3s =  30.03 t/s
72.20.656.646 I slot print_timing: id  1 | task 13797 | n_decoded =    188, tg =  29.52 t/s, tg_3s =  29.18 t/s
72.21.351.062 I slot print_timing: id  2 | task 13763 | prompt eval time =     501.77 ms /   465 tokens (    1.08 ms per token,   926.72 tokens per second)
72.21.351.068 I slot print_timing: id  2 | task 13763 |        eval time =    8427.81 ms /   246 tokens (   34.26 ms per token,    29.19 tokens per second)
72.21.351.069 I slot print_timing: id  2 | task 13763 |       total time =    8929.58 ms /   711 tokens
72.21.351.071 I slot print_timing: id  2 | task 13763 |    graphs reused =      13213
72.21.351.353 I slot      release: id  2 | task 13763 | stop processing: n_tokens = 717, truncated = 0
72.21.380.092 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 1224004584580
72.21.380.238 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 129.013 MiB)
72.21.477.989 I slot launch_slot_: id  2 | task 14014 | processing task, is_child = 0
72.22.473.836 I slot print_timing: id  0 | task 13854 | n_decoded =    175, tg =  29.04 t/s, tg_3s =  21.60 t/s
72.23.478.474 I slot print_timing: id  3 | task 13966 | n_decoded =    100, tg =  29.54 t/s, tg_3s =  29.54 t/s
72.23.671.675 I slot print_timing: id  1 | task 13797 | n_decoded =    274, tg =  29.20 t/s, tg_3s =  28.52 t/s
72.24.563.002 I slot print_timing: id  1 | task 13797 | prompt eval time =     399.07 ms /   367 tokens (    1.09 ms per token,   919.63 tokens per second)
72.24.563.008 I slot print_timing: id  1 | task 13797 |        eval time =   10274.56 ms /   306 tokens (   33.58 ms per token,    29.78 tokens per second)
72.24.563.010 I slot print_timing: id  1 | task 13797 |       total time =   10673.64 ms /   673 tokens
72.24.563.011 I slot print_timing: id  1 | task 13797 |    graphs reused =      13303
72.24.563.224 I slot      release: id  1 | task 13797 | stop processing: n_tokens = 867, truncated = 0
72.24.591.970 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 1224007796451
72.24.674.367 I slot launch_slot_: id  1 | task 14108 | processing task, is_child = 0
72.25.484.705 I slot print_timing: id  0 | task 13854 | n_decoded =    258, tg =  28.55 t/s, tg_3s =  27.57 t/s
72.25.485.210 I slot print_timing: id  2 | task 14014 | n_decoded =    100, tg =  28.89 t/s, tg_3s =  28.89 t/s
72.25.733.899 I slot print_timing: id  0 | task 13854 | prompt eval time =     535.03 ms /   536 tokens (    1.00 ms per token,  1001.82 tokens per second)
72.25.733.904 I slot print_timing: id  0 | task 13854 |        eval time =    9285.43 ms /   267 tokens (   34.78 ms per token,    28.75 tokens per second)
72.25.733.906 I slot print_timing: id  0 | task 13854 |       total time =    9820.46 ms /   803 tokens
72.25.733.908 I slot print_timing: id  0 | task 13854 |    graphs reused =      13317
72.25.734.049 I slot      release: id  0 | task 13854 | stop processing: n_tokens = 809, truncated = 0
72.25.758.527 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1224008967275
72.25.758.624 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 114.011 MiB)
72.25.841.997 I slot launch_slot_: id  0 | task 14126 | processing task, is_child = 0
72.26.479.468 I slot print_timing: id  3 | task 13966 | n_decoded =    159, tg =  24.90 t/s, tg_3s =  19.66 t/s
72.28.491.510 I slot print_timing: id  2 | task 14014 | n_decoded =    184, tg =  28.45 t/s, tg_3s =  27.94 t/s
72.28.741.312 I slot print_timing: id  1 | task 14108 | n_decoded =    100, tg =  29.17 t/s, tg_3s =  29.17 t/s
72.29.467.006 I slot print_timing: id  0 | task 14126 | n_decoded =    109, tg =  36.11 t/s, tg_3s =  36.11 t/s
72.29.496.089 I slot print_timing: id  3 | task 13966 | n_decoded =    267, tg =  28.39 t/s, tg_3s =  35.80 t/s
72.29.664.021 I slot print_timing: id  3 | task 13966 | prompt eval time =     525.01 ms /   511 tokens (    1.03 ms per token,   973.31 tokens per second)
72.29.664.027 I slot print_timing: id  3 | task 13966 |        eval time =    9571.03 ms /   273 tokens (   35.06 ms per token,    28.52 tokens per second)
72.29.664.028 I slot print_timing: id  3 | task 13966 |       total time =   10096.04 ms /   784 tokens
72.29.664.030 I slot print_timing: id  3 | task 13966 |    graphs reused =      13432
72.29.664.105 I slot      release: id  3 | task 13966 | stop processing: n_tokens = 790, truncated = 0
72.29.687.841 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 1224012897331
72.29.687.930 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 155.640 MiB)
72.29.772.237 I slot launch_slot_: id  3 | task 14244 | processing task, is_child = 0
72.31.515.641 I slot print_timing: id  2 | task 14014 | n_decoded =    272, tg =  28.66 t/s, tg_3s =  29.10 t/s
72.31.767.586 I slot print_timing: id  1 | task 14108 | n_decoded =    188, tg =  29.13 t/s, tg_3s =  29.08 t/s
72.32.494.375 I slot print_timing: id  0 | task 14126 | n_decoded =    197, tg =  32.58 t/s, tg_3s =  29.07 t/s
72.33.280.404 I slot print_timing: id  3 | task 14244 | n_decoded =    108, tg =  35.94 t/s, tg_3s =  35.94 t/s
72.34.539.604 I slot print_timing: id  2 | task 14014 | n_decoded =    380, tg =  30.36 t/s, tg_3s =  35.71 t/s
72.34.791.533 I slot print_timing: id  1 | task 14108 | n_decoded =    296, tg =  31.23 t/s, tg_3s =  35.71 t/s
72.35.517.844 I slot print_timing: id  0 | task 14126 | n_decoded =    305, tg =  33.63 t/s, tg_3s =  35.72 t/s
72.36.305.575 I slot print_timing: id  3 | task 14244 | n_decoded =    216, tg =  35.82 t/s, tg_3s =  35.70 t/s
72.37.063.436 I slot print_timing: id  0 | task 14126 | prompt eval time =     606.14 ms /   687 tokens (    0.88 ms per token,  1133.41 tokens per second)
72.37.063.442 I slot print_timing: id  0 | task 14126 |        eval time =   10615.27 ms /   360 tokens (   29.49 ms per token,    33.91 tokens per second)
72.37.063.443 I slot print_timing: id  0 | task 14126 |       total time =   11221.40 ms /  1047 tokens
72.37.063.445 I slot print_timing: id  0 | task 14126 |    graphs reused =      13672
72.37.063.616 I slot      release: id  0 | task 14126 | stop processing: n_tokens = 1053, truncated = 0
72.37.088.146 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1224020296841
72.37.088.241 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 80.133 MiB)
72.37.193.093 I slot launch_slot_: id  0 | task 14489 | processing task, is_child = 0
72.37.696.541 I slot print_timing: id  2 | task 14014 | n_decoded =    472, tg =  30.12 t/s, tg_3s =  29.14 t/s
72.37.814.128 I slot print_timing: id  1 | task 14108 | n_decoded =    383, tg =  30.64 t/s, tg_3s =  28.78 t/s
72.38.041.069 I slot print_timing: id  2 | task 14014 | prompt eval time =     545.92 ms /   543 tokens (    1.01 ms per token,   994.64 tokens per second)
72.38.041.076 I slot print_timing: id  2 | task 14014 |        eval time =   16017.06 ms /   484 tokens (   33.09 ms per token,    30.22 tokens per second)
72.38.041.077 I slot print_timing: id  2 | task 14014 |       total time =   16562.99 ms /  1027 tokens
72.38.041.079 I slot print_timing: id  2 | task 14014 |    graphs reused =      13684
72.38.041.236 I slot      release: id  2 | task 14014 | stop processing: n_tokens = 1221, truncated = 0
72.38.070.375 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 1224021274462
72.38.070.485 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 114.886 MiB)
72.38.190.875 I slot launch_slot_: id  2 | task 14504 | processing task, is_child = 0
72.39.322.351 I slot print_timing: id  3 | task 14244 | n_decoded =    281, tg =  31.06 t/s, tg_3s =  21.55 t/s
72.39.517.250 I slot print_timing: id  3 | task 14244 | prompt eval time =     502.78 ms /   502 tokens (    1.00 ms per token,   998.45 tokens per second)
72.39.517.257 I slot print_timing: id  3 | task 14244 |        eval time =    9242.21 ms /   288 tokens (   32.09 ms per token,    31.16 tokens per second)
72.39.517.261 I slot print_timing: id  3 | task 14244 |       total time =    9744.98 ms /   790 tokens
72.39.517.262 I slot print_timing: id  3 | task 14244 |    graphs reused =      13712
72.39.517.404 I slot      release: id  3 | task 14244 | stop processing: n_tokens = 796, truncated = 0
72.39.541.461 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.422 (> 0.100 thold), f_keep = 0.245
72.39.541.543 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 93.634 MiB)
72.39.622.745 I slot launch_slot_: id  3 | task 14536 | processing task, is_child = 0
72.40.814.352 I slot print_timing: id  1 | task 14108 | n_decoded =    455, tg =  29.35 t/s, tg_3s =  24.00 t/s
72.41.452.818 I slot print_timing: id  0 | task 14489 | n_decoded =    100, tg =  26.62 t/s, tg_3s =  26.62 t/s
72.41.677.102 I slot print_timing: id  1 | task 14108 | prompt eval time =     639.06 ms /   712 tokens (    0.90 ms per token,  1114.13 tokens per second)
72.41.677.109 I slot print_timing: id  1 | task 14108 |        eval time =   16363.64 ms /   486 tokens (   33.67 ms per token,    29.70 tokens per second)
72.41.677.110 I slot print_timing: id  1 | task 14108 |       total time =   17002.70 ms /  1198 tokens
72.41.677.111 I slot print_timing: id  1 | task 14108 |    graphs reused =      13773
72.41.677.466 I slot      release: id  1 | task 14108 | stop processing: n_tokens = 1204, truncated = 0
72.41.706.200 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.397 (> 0.100 thold), f_keep = 0.146
72.41.706.391 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 130.263 MiB)
72.41.713.683 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 171.266 MiB)
72.41.835.402 I slot launch_slot_: id  1 | task 14601 | processing task, is_child = 0
72.42.281.946 I slot print_timing: id  2 | task 14504 | n_decoded =    100, tg =  27.90 t/s, tg_3s =  27.90 t/s
72.43.136.132 I slot print_timing: id  3 | task 14536 | n_decoded =    100, tg =  31.36 t/s, tg_3s =  31.36 t/s
72.44.461.482 I slot print_timing: id  0 | task 14489 | n_decoded =    193, tg =  28.53 t/s, tg_3s =  30.91 t/s
72.45.178.403 I slot print_timing: id  1 | task 14601 | n_decoded =    110, tg =  36.48 t/s, tg_3s =  36.48 t/s
72.45.289.721 I slot print_timing: id  2 | task 14504 | n_decoded =    209, tg =  31.71 t/s, tg_3s =  36.24 t/s
72.46.148.038 I slot print_timing: id  3 | task 14536 | n_decoded =    209, tg =  33.70 t/s, tg_3s =  36.19 t/s
72.46.480.920 I slot print_timing: id  2 | task 14504 | prompt eval time =     507.43 ms /   458 tokens (    1.11 ms per token,   902.58 tokens per second)
72.46.480.927 I slot print_timing: id  2 | task 14504 |        eval time =    7782.58 ms /   252 tokens (   30.88 ms per token,    32.38 tokens per second)
72.46.480.928 I slot print_timing: id  2 | task 14504 |       total time =    8290.01 ms /   710 tokens
72.46.480.929 I slot print_timing: id  2 | task 14504 |    graphs reused =      13928
72.46.481.064 I slot      release: id  2 | task 14504 | stop processing: n_tokens = 716, truncated = 0
72.46.509.624 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.361 (> 0.100 thold), f_keep = 0.211
72.46.578.537 I slot launch_slot_: id  2 | task 14760 | processing task, is_child = 0
72.47.467.015 I slot print_timing: id  0 | task 14489 | n_decoded =    288, tg =  29.47 t/s, tg_3s =  31.61 t/s
72.47.550.541 I slot print_timing: id  3 | task 14536 | prompt eval time =     324.10 ms /   267 tokens (    1.21 ms per token,   823.82 tokens per second)
72.47.550.548 I slot print_timing: id  3 | task 14536 |        eval time =    7603.67 ms /   246 tokens (   30.91 ms per token,    32.35 tokens per second)
72.47.550.549 I slot print_timing: id  3 | task 14536 |       total time =    7927.76 ms /   513 tokens
72.47.550.550 I slot print_timing: id  3 | task 14536 |    graphs reused =      13949
72.47.550.717 I slot      release: id  3 | task 14536 | stop processing: n_tokens = 707, truncated = 0
72.47.574.387 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.270 (> 0.100 thold), f_keep = 0.277
72.47.574.480 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 126.762 MiB)
72.47.651.060 I slot launch_slot_: id  3 | task 14786 | processing task, is_child = 0
72.48.191.972 I slot print_timing: id  1 | task 14601 | n_decoded =    184, tg =  30.52 t/s, tg_3s =  24.56 t/s
72.48.416.308 I slot print_timing: id  0 | task 14489 | prompt eval time =     502.74 ms /   483 tokens (    1.04 ms per token,   960.73 tokens per second)
72.48.416.314 I slot print_timing: id  0 | task 14489 |        eval time =   10720.44 ms /   301 tokens (   35.62 ms per token,    28.08 tokens per second)
72.48.416.315 I slot print_timing: id  0 | task 14489 |       total time =   11223.18 ms /   784 tokens
72.48.416.316 I slot print_timing: id  0 | task 14489 |    graphs reused =      13956
72.48.416.393 I slot      release: id  0 | task 14489 | stop processing: n_tokens = 790, truncated = 0
72.48.440.759 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.249 (> 0.100 thold), f_keep = 0.223
72.48.516.974 I slot launch_slot_: id  0 | task 14797 | processing task, is_child = 0
72.50.820.879 I slot print_timing: id  2 | task 14760 | n_decoded =    100, tg =  25.57 t/s, tg_3s =  25.57 t/s
72.50.903.872 I slot print_timing: id  1 | task 14601 | prompt eval time =     327.86 ms /   267 tokens (    1.23 ms per token,   814.37 tokens per second)
72.50.903.877 I slot print_timing: id  1 | task 14601 |        eval time =    8740.58 ms /   261 tokens (   33.49 ms per token,    29.86 tokens per second)
72.50.903.878 I slot print_timing: id  1 | task 14601 |       total time =    9068.44 ms /   528 tokens
72.50.903.880 I slot print_timing: id  1 | task 14601 |    graphs reused =      14022
72.50.903.948 I slot      release: id  1 | task 14601 | stop processing: n_tokens = 703, truncated = 0
72.50.932.303 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 1224034137174
72.50.932.391 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 103.635 MiB)
72.51.005.293 I slot launch_slot_: id  1 | task 14867 | processing task, is_child = 0
72.52.185.902 I slot print_timing: id  3 | task 14786 | n_decoded =    100, tg =  25.04 t/s, tg_3s =  25.04 t/s
72.52.464.251 I slot print_timing: id  0 | task 14797 | n_decoded =    100, tg =  29.29 t/s, tg_3s =  29.29 t/s
72.53.824.578 I slot print_timing: id  2 | task 14760 | n_decoded =    184, tg =  26.61 t/s, tg_3s =  27.97 t/s
72.54.630.476 I slot print_timing: id  1 | task 14867 | n_decoded =    109, tg =  36.23 t/s, tg_3s =  36.23 t/s
72.54.824.778 I slot print_timing: id  2 | task 14760 | prompt eval time =     331.16 ms /   267 tokens (    1.24 ms per token,   806.25 tokens per second)
72.54.824.784 I slot print_timing: id  2 | task 14760 |        eval time =    7915.04 ms /   220 tokens (   35.98 ms per token,    27.80 tokens per second)
72.54.824.785 I slot print_timing: id  2 | task 14760 |       total time =    8246.20 ms /   487 tokens
72.54.824.787 I slot print_timing: id  2 | task 14760 |    graphs reused =      14136
72.54.824.862 I slot      release: id  2 | task 14760 | stop processing: n_tokens = 637, truncated = 0
72.54.853.995 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 1224038058088
72.54.854.089 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 106.135 MiB)
72.54.967.002 I slot launch_slot_: id  2 | task 14985 | processing task, is_child = 0
72.55.294.564 I slot print_timing: id  3 | task 14786 | n_decoded =    197, tg =  27.74 t/s, tg_3s =  31.20 t/s
72.55.491.486 I slot print_timing: id  0 | task 14797 | n_decoded =    194, tg =  30.12 t/s, tg_3s =  31.05 t/s
72.57.634.224 I slot print_timing: id  1 | task 14867 | n_decoded =    202, tg =  33.60 t/s, tg_3s =  30.96 t/s
72.58.305.171 I slot print_timing: id  2 | task 14985 | n_decoded =    109, tg =  36.20 t/s, tg_3s =  36.20 t/s
72.58.305.440 I slot print_timing: id  3 | task 14786 | n_decoded =    305, tg =  30.16 t/s, tg_3s =  35.87 t/s
72.58.501.240 I slot print_timing: id  0 | task 14797 | n_decoded =    302, tg =  31.95 t/s, tg_3s =  35.88 t/s
73.00.658.319 I slot print_timing: id  1 | task 14867 | n_decoded =    310, tg =  34.30 t/s, tg_3s =  35.71 t/s
73.01.328.629 I slot print_timing: id  2 | task 14985 | n_decoded =    217, tg =  35.96 t/s, tg_3s =  35.72 t/s
73.01.328.858 I slot print_timing: id  3 | task 14786 | n_decoded =    413, tg =  31.44 t/s, tg_3s =  35.72 t/s
73.01.524.435 I slot print_timing: id  0 | task 14797 | n_decoded =    410, tg =  32.87 t/s, tg_3s =  35.72 t/s
73.01.581.462 I slot print_timing: id  2 | task 14985 | prompt eval time =     327.23 ms /   271 tokens (    1.21 ms per token,   828.15 tokens per second)
73.01.581.467 I slot print_timing: id  2 | task 14985 |        eval time =    6287.20 ms /   226 tokens (   27.82 ms per token,    35.95 tokens per second)
73.01.581.468 I slot print_timing: id  2 | task 14985 |       total time =    6614.43 ms /   497 tokens
73.01.581.470 I slot print_timing: id  2 | task 14985 |    graphs reused =      14359
73.01.581.621 I slot      release: id  2 | task 14985 | stop processing: n_tokens = 691, truncated = 0
73.01.610.472 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 1224044814847
73.01.697.204 I slot launch_slot_: id  2 | task 15213 | processing task, is_child = 0
73.03.663.433 I slot print_timing: id  1 | task 14867 | n_decoded =    403, tg =  33.47 t/s, tg_3s =  30.95 t/s
73.04.340.159 I slot print_timing: id  3 | task 14786 | n_decoded =    506, tg =  31.34 t/s, tg_3s =  30.88 t/s
73.04.535.839 I slot print_timing: id  0 | task 14797 | n_decoded =    503, tg =  32.48 t/s, tg_3s =  30.88 t/s
73.04.873.501 I slot print_timing: id  0 | task 14797 | prompt eval time =     532.86 ms /   532 tokens (    1.00 ms per token,   998.39 tokens per second)
73.04.873.507 I slot print_timing: id  0 | task 14797 |        eval time =   15823.64 ms /   515 tokens (   30.73 ms per token,    32.55 tokens per second)
73.04.873.508 I slot print_timing: id  0 | task 14797 |       total time =   16356.49 ms /  1047 tokens
73.04.873.513 I slot print_timing: id  0 | task 14797 |    graphs reused =      14459
73.04.873.786 I slot      release: id  0 | task 14797 | stop processing: n_tokens = 1222, truncated = 0
73.04.898.961 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1224048107012
73.04.899.142 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 102.385 MiB)
73.05.018.436 I slot launch_slot_: id  0 | task 15317 | processing task, is_child = 0
73.05.452.638 I slot print_timing: id  2 | task 15213 | n_decoded =    104, tg =  30.37 t/s, tg_3s =  30.37 t/s
73.06.633.573 I slot print_timing: id  3 | task 14786 | prompt eval time =     541.55 ms /   531 tokens (    1.02 ms per token,   980.52 tokens per second)
73.06.633.580 I slot print_timing: id  3 | task 14786 |        eval time =   18440.94 ms /   569 tokens (   32.41 ms per token,    30.86 tokens per second)
73.06.633.581 I slot print_timing: id  3 | task 14786 |       total time =   18982.48 ms /  1100 tokens
73.06.633.583 I slot print_timing: id  3 | task 14786 |    graphs reused =      14500
73.06.633.741 I slot      release: id  3 | task 14786 | stop processing: n_tokens = 1295, truncated = 0
73.06.657.431 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.453 (> 0.100 thold), f_keep = 0.153
73.06.657.536 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 97.260 MiB)
73.06.780.762 I slot launch_slot_: id  3 | task 15362 | processing task, is_child = 0
73.07.048.662 I slot print_timing: id  1 | task 14867 | n_decoded =    492, tg =  31.89 t/s, tg_3s =  26.29 t/s
73.07.631.329 I slot print_timing: id  1 | task 14867 | prompt eval time =     616.32 ms /   676 tokens (    0.91 ms per token,  1096.83 tokens per second)
73.07.631.335 I slot print_timing: id  1 | task 14867 |        eval time =   16009.65 ms /   513 tokens (   31.21 ms per token,    32.04 tokens per second)
73.07.631.336 I slot print_timing: id  1 | task 14867 |       total time =   16625.98 ms /  1189 tokens
73.07.631.338 I slot print_timing: id  1 | task 14867 |    graphs reused =      14520
73.07.631.466 I slot      release: id  1 | task 14867 | stop processing: n_tokens = 1195, truncated = 0
73.07.659.928 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 1224050864692
73.07.660.022 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 87.509 MiB)
73.07.665.206 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 107.136 MiB)
73.07.784.489 I slot launch_slot_: id  1 | task 15386 | processing task, is_child = 0
73.08.457.722 I slot print_timing: id  2 | task 15213 | n_decoded =    179, tg =  27.84 t/s, tg_3s =  24.96 t/s
73.09.114.828 I slot print_timing: id  0 | task 15317 | n_decoded =    100, tg =  27.30 t/s, tg_3s =  27.30 t/s
73.09.307.608 I slot print_timing: id  2 | task 15213 | prompt eval time =     330.54 ms /   271 tokens (    1.22 ms per token,   819.87 tokens per second)
73.09.307.614 I slot print_timing: id  2 | task 15213 |        eval time =    7279.83 ms /   210 tokens (   34.67 ms per token,    28.85 tokens per second)
73.09.307.615 I slot print_timing: id  2 | task 15213 |       total time =    7610.37 ms /   481 tokens
73.09.307.616 I slot print_timing: id  2 | task 15213 |    graphs reused =      14558
73.09.307.722 I slot      release: id  2 | task 15213 | stop processing: n_tokens = 656, truncated = 0
73.09.335.957 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 1224052540948
73.09.336.038 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 130.138 MiB)
73.09.405.792 I slot launch_slot_: id  2 | task 15428 | processing task, is_child = 0
73.10.815.370 I slot print_timing: id  3 | task 15362 | n_decoded =    100, tg =  26.55 t/s, tg_3s =  26.55 t/s
