0.00.983.179 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.01.379.165 W srv  llama_server: -----------------
0.01.379.170 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.01.379.170 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.01.379.171 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.01.379.171 W srv  llama_server: -----------------
0.01.380.574 I srv    load_model: loading model '/workspace/models/Qwen3-8B-Q4_K_M.gguf'
0.01.891.649 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.04.313.936 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 8192, kv_unified = 'false'
0.04.324.961 I srv  llama_server: model loaded
0.04.324.971 I srv  llama_server: listening on http://127.0.0.1:8080
0.04.324.972 W srv  llama_server: NOTICE: server default port will be changed to :9931 in a future release
0.04.324.973 W srv  llama_server:         ref: https://github.com/ggml-org/llama.cpp/pull/26508
0.27.857.875 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
4.19.906.153 I slot print_timing: id  1 | task 6414 | n_decoded =    100, tg =  33.33 t/s, tg_3s =  33.33 t/s
4.21.274.168 I slot print_timing: id  2 | task 6082 | n_decoded =    475, tg =  30.71 t/s, tg_3s =  33.00 t/s
4.21.274.533 I slot print_timing: id  3 | task 5986 | n_decoded =    570, tg =  29.87 t/s, tg_3s =  33.00 t/s
4.21.820.835 I slot print_timing: id  0 | task 6376 | n_decoded =    199, tg =  30.19 t/s, tg_3s =  32.95 t/s
4.22.889.398 I slot print_timing: id  3 | task 5986 | prompt eval time =     688.55 ms /   805 tokens (    0.86 ms per token,  1169.12 tokens per second)
4.22.889.404 I slot print_timing: id  3 | task 5986 |        eval time =   20699.79 ms /   623 tokens (   33.23 ms per token,    30.10 tokens per second)
4.22.889.405 I slot print_timing: id  3 | task 5986 |       total time =   21388.35 ms /  1428 tokens
4.22.889.406 I slot print_timing: id  3 | task 5986 |    graphs reused =       6340
4.22.889.894 I slot      release: id  3 | task 5986 | stop processing: n_tokens = 1428, truncated = 0
4.22.916.229 I slot print_timing: id  1 | task 6414 | n_decoded =    199, tg =  33.11 t/s, tg_3s =  32.89 t/s
4.22.941.837 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.255 (> 0.100 thold), f_keep = 0.092
4.23.089.724 I slot launch_slot_: id  3 | task 6615 | processing task, is_child = 0
4.24.293.833 I slot print_timing: id  2 | task 6082 | n_decoded =    557, tg =  30.13 t/s, tg_3s =  27.16 t/s
4.24.835.991 I slot print_timing: id  0 | task 6376 | n_decoded =    281, tg =  29.25 t/s, tg_3s =  27.20 t/s
4.25.922.607 I slot print_timing: id  1 | task 6414 | n_decoded =    281, tg =  31.16 t/s, tg_3s =  27.28 t/s
4.26.525.179 I slot print_timing: id  3 | task 6615 | n_decoded =    101, tg =  33.36 t/s, tg_3s =  33.36 t/s
4.27.309.130 I slot print_timing: id  2 | task 6082 | n_decoded =    657, tg =  30.56 t/s, tg_3s =  33.16 t/s
4.27.490.988 I slot print_timing: id  0 | task 6376 | prompt eval time =     456.90 ms /   399 tokens (    1.15 ms per token,   873.27 tokens per second)
4.27.490.997 I slot print_timing: id  0 | task 6376 |        eval time =   12261.58 ms /   369 tokens (   33.23 ms per token,    30.09 tokens per second)
4.27.490.998 I slot print_timing: id  0 | task 6376 |       total time =   12718.49 ms /   768 tokens
4.27.490.999 I slot print_timing: id  0 | task 6376 |    graphs reused =       6472
4.27.491.087 I slot      release: id  0 | task 6376 | stop processing: n_tokens = 898, truncated = 0
4.27.543.841 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1218933349497
4.27.747.798 I slot launch_slot_: id  0 | task 6751 | processing task, is_child = 0
4.28.780.385 I slot print_timing: id  2 | task 6082 | prompt eval time =     652.40 ms /   675 tokens (    0.97 ms per token,  1034.64 tokens per second)
4.28.780.392 I slot print_timing: id  2 | task 6082 |        eval time =   22973.08 ms /   686 tokens (   33.49 ms per token,    29.86 tokens per second)
4.28.780.393 I slot print_timing: id  2 | task 6082 |       total time =   23625.48 ms /  1361 tokens
4.28.780.399 I slot print_timing: id  2 | task 6082 |    graphs reused =       6493
4.28.780.563 I slot      release: id  2 | task 6082 | stop processing: n_tokens = 1755, truncated = 0
4.28.812.409 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 1218934638974
4.28.992.582 I slot launch_slot_: id  2 | task 6774 | processing task, is_child = 0
4.29.681.679 I slot print_timing: id  1 | task 6414 | n_decoded =    358, tg =  28.02 t/s, tg_3s =  20.48 t/s
4.29.682.723 I slot print_timing: id  3 | task 6615 | n_decoded =    158, tg =  25.55 t/s, tg_3s =  18.05 t/s
4.30.674.216 I slot print_timing: id  1 | task 6414 | prompt eval time =     473.87 ms /   399 tokens (    1.19 ms per token,   842.00 tokens per second)
4.30.674.222 I slot print_timing: id  1 | task 6414 |        eval time =   13768.33 ms /   391 tokens (   35.21 ms per token,    28.40 tokens per second)
4.30.674.223 I slot print_timing: id  1 | task 6414 |       total time =   14242.21 ms /   790 tokens
4.30.674.224 I slot print_timing: id  1 | task 6414 |    graphs reused =       6525
4.30.674.302 I slot      release: id  1 | task 6414 | stop processing: n_tokens = 1184, truncated = 0
4.30.705.688 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.381 (> 0.100 thold), f_keep = 0.334
4.30.895.141 I slot launch_slot_: id  1 | task 6810 | processing task, is_child = 0
4.32.697.709 I slot print_timing: id  3 | task 6615 | n_decoded =    232, tg =  25.22 t/s, tg_3s =  24.54 t/s
4.32.786.695 I slot print_timing: id  0 | task 6751 | n_decoded =    100, tg =  21.63 t/s, tg_3s =  21.63 t/s
4.33.451.151 I slot print_timing: id  2 | task 6774 | n_decoded =    100, tg =  26.53 t/s, tg_3s =  26.53 t/s
4.34.534.769 I slot print_timing: id  1 | task 6810 | n_decoded =    101, tg =  33.50 t/s, tg_3s =  33.50 t/s
4.35.257.017 I slot print_timing: id  3 | task 6615 | prompt eval time =     408.27 ms /   383 tokens (    1.07 ms per token,   938.10 tokens per second)
4.35.257.023 I slot print_timing: id  3 | task 6615 |        eval time =   11758.99 ms /   317 tokens (   37.09 ms per token,    26.96 tokens per second)
4.35.257.025 I slot print_timing: id  3 | task 6615 |       total time =   12167.26 ms /   700 tokens
4.35.257.026 I slot print_timing: id  3 | task 6615 |    graphs reused =       6648
4.35.257.111 I slot      release: id  3 | task 6615 | stop processing: n_tokens = 830, truncated = 0
4.35.308.141 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.276 (> 0.100 thold), f_keep = 0.158
4.35.395.446 I slot launch_slot_: id  3 | task 6938 | processing task, is_child = 0
4.35.818.850 I slot print_timing: id  0 | task 6751 | n_decoded =    186, tg =  24.29 t/s, tg_3s =  28.36 t/s
4.36.453.710 I slot print_timing: id  2 | task 6774 | n_decoded =    185, tg =  27.32 t/s, tg_3s =  28.31 t/s
4.37.559.286 I slot print_timing: id  1 | task 6810 | n_decoded =    187, tg =  30.96 t/s, tg_3s =  28.43 t/s
4.38.791.384 I slot print_timing: id  3 | task 6938 | n_decoded =    101, tg =  33.62 t/s, tg_3s =  33.62 t/s
4.38.820.544 I slot print_timing: id  0 | task 6751 | n_decoded =    286, tg =  26.83 t/s, tg_3s =  33.31 t/s
4.39.482.238 I slot print_timing: id  2 | task 6774 | n_decoded =    286, tg =  29.18 t/s, tg_3s =  33.35 t/s
4.40.563.509 I slot print_timing: id  1 | task 6810 | n_decoded =    287, tg =  31.73 t/s, tg_3s =  33.29 t/s
4.41.349.033 I slot print_timing: id  0 | task 6751 | prompt eval time =     414.63 ms /   382 tokens (    1.09 ms per token,   921.31 tokens per second)
4.41.349.039 I slot print_timing: id  0 | task 6751 |        eval time =   13186.57 ms /   370 tokens (   35.64 ms per token,    28.06 tokens per second)
4.41.349.040 I slot print_timing: id  0 | task 6751 |       total time =   13601.20 ms /   752 tokens
4.41.349.041 I slot print_timing: id  0 | task 6751 |    graphs reused =       6832
4.41.349.121 I slot      release: id  0 | task 6751 | stop processing: n_tokens = 1147, truncated = 0
4.41.402.543 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.535 (> 0.100 thold), f_keep = 0.344
4.41.522.160 I slot launch_slot_: id  0 | task 7127 | processing task, is_child = 0
4.41.922.452 I slot print_timing: id  3 | task 6938 | n_decoded =    189, tg =  30.81 t/s, tg_3s =  28.11 t/s
4.42.502.340 I slot print_timing: id  2 | task 6774 | n_decoded =    370, tg =  28.86 t/s, tg_3s =  27.81 t/s
4.43.591.693 I slot print_timing: id  1 | task 6810 | n_decoded =    371, tg =  30.73 t/s, tg_3s =  27.74 t/s
4.44.921.639 I slot print_timing: id  0 | task 7127 | n_decoded =    100, tg =  33.33 t/s, tg_3s =  33.33 t/s
4.44.922.692 I slot print_timing: id  3 | task 6938 | n_decoded =    288, tg =  31.53 t/s, tg_3s =  33.00 t/s
4.45.526.023 I slot print_timing: id  2 | task 6774 | n_decoded =    470, tg =  29.66 t/s, tg_3s =  33.07 t/s
4.46.008.992 I slot print_timing: id  3 | task 6938 | prompt eval time =     392.16 ms /   343 tokens (    1.14 ms per token,   874.64 tokens per second)
4.46.008.997 I slot print_timing: id  3 | task 6938 |        eval time =   10221.36 ms /   324 tokens (   31.55 ms per token,    31.70 tokens per second)
4.46.008.998 I slot print_timing: id  3 | task 6938 |       total time =   10613.52 ms /   667 tokens
4.46.009.000 I slot print_timing: id  3 | task 6938 |    graphs reused =       6968
4.46.009.074 I slot      release: id  3 | task 6938 | stop processing: n_tokens = 797, truncated = 0
4.46.060.372 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.308 (> 0.100 thold), f_keep = 0.164
4.46.145.011 I slot launch_slot_: id  3 | task 7266 | processing task, is_child = 0
4.46.606.195 I slot print_timing: id  1 | task 6810 | n_decoded =    458, tg =  30.36 t/s, tg_3s =  28.86 t/s
4.47.935.035 I slot print_timing: id  0 | task 7127 | n_decoded =    187, tg =  31.10 t/s, tg_3s =  28.87 t/s
4.48.543.761 I slot print_timing: id  2 | task 6774 | n_decoded =    557, tg =  29.53 t/s, tg_3s =  28.83 t/s
4.49.481.388 I slot print_timing: id  3 | task 7266 | n_decoded =    100, tg =  33.32 t/s, tg_3s =  33.32 t/s
4.49.631.442 I slot print_timing: id  1 | task 6810 | n_decoded =    558, tg =  30.81 t/s, tg_3s =  33.06 t/s
4.50.294.701 I slot print_timing: id  2 | task 6774 | prompt eval time =     689.70 ms /   772 tokens (    0.89 ms per token,  1119.33 tokens per second)
4.50.294.706 I slot print_timing: id  2 | task 6774 |        eval time =   20612.39 ms /   615 tokens (   33.52 ms per token,    29.84 tokens per second)
4.50.294.708 I slot print_timing: id  2 | task 6774 |       total time =   21302.09 ms /  1387 tokens
4.50.294.709 I slot print_timing: id  2 | task 6774 |    graphs reused =       7093
4.50.294.790 I slot      release: id  2 | task 6774 | stop processing: n_tokens = 1387, truncated = 0
4.50.326.672 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 1218956153200
4.50.504.258 I slot launch_slot_: id  2 | task 7395 | processing task, is_child = 0
4.50.948.857 I slot print_timing: id  0 | task 7127 | n_decoded =    270, tg =  29.91 t/s, tg_3s =  27.54 t/s
4.52.490.531 I slot print_timing: id  1 | task 6810 | prompt eval time =     624.46 ms /   639 tokens (    0.98 ms per token,  1023.28 tokens per second)
4.52.490.537 I slot print_timing: id  1 | task 6810 |        eval time =   20970.90 ms /   636 tokens (   32.97 ms per token,    30.33 tokens per second)
4.52.490.539 I slot print_timing: id  1 | task 6810 |       total time =   21595.36 ms /  1275 tokens
4.52.490.544 I slot print_timing: id  1 | task 6810 |    graphs reused =       7146
4.52.490.639 I slot      release: id  1 | task 6810 | stop processing: n_tokens = 1672, truncated = 0
4.52.491.359 I slot print_timing: id  3 | task 7266 | n_decoded =    183, tg =  30.44 t/s, tg_3s =  27.58 t/s
4.52.521.977 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 1218958349049
4.52.522.101 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 86.070 MiB)
4.52.697.139 I slot launch_slot_: id  1 | task 7452 | processing task, is_child = 0
4.53.941.907 I slot print_timing: id  0 | task 7127 | prompt eval time =     399.02 ms /   343 tokens (    1.16 ms per token,   859.60 tokens per second)
4.53.941.913 I slot print_timing: id  0 | task 7127 |        eval time =   12020.69 ms /   347 tokens (   34.64 ms per token,    28.87 tokens per second)
4.53.941.914 I slot print_timing: id  0 | task 7127 |       total time =   12419.71 ms /   690 tokens
4.53.941.916 I slot print_timing: id  0 | task 7127 |    graphs reused =       7169
4.53.941.992 I slot      release: id  0 | task 7127 | stop processing: n_tokens = 1084, truncated = 0
4.53.969.053 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.547 (> 0.100 thold), f_keep = 0.364
4.53.969.146 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 135.152 MiB)
4.54.089.915 I slot launch_slot_: id  0 | task 7479 | processing task, is_child = 0
4.55.004.058 I slot print_timing: id  2 | task 7395 | n_decoded =    100, tg =  24.10 t/s, tg_3s =  24.10 t/s
4.55.509.820 I slot print_timing: id  3 | task 7266 | n_decoded =    245, tg =  27.13 t/s, tg_3s =  20.54 t/s
4.56.284.117 I slot print_timing: id  3 | task 7266 | prompt eval time =     334.83 ms /   295 tokens (    1.14 ms per token,   881.05 tokens per second)
4.56.284.122 I slot print_timing: id  3 | task 7266 |        eval time =    9804.25 ms /   271 tokens (   36.18 ms per token,    27.64 tokens per second)
4.56.284.126 I slot print_timing: id  3 | task 7266 |       total time =   10139.08 ms /   566 tokens
4.56.284.128 I slot print_timing: id  3 | task 7266 |    graphs reused =       7229
4.56.284.207 I slot      release: id  3 | task 7266 | stop processing: n_tokens = 696, truncated = 0
4.56.335.116 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.178 (> 0.100 thold), f_keep = 0.191
4.56.335.198 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 125.167 MiB)
4.56.416.211 I slot launch_slot_: id  3 | task 7543 | processing task, is_child = 0
4.57.318.900 I slot print_timing: id  1 | task 7452 | n_decoded =    100, tg =  24.35 t/s, tg_3s =  24.35 t/s
4.58.004.638 I slot print_timing: id  2 | task 7395 | n_decoded =    179, tg =  25.03 t/s, tg_3s =  26.33 t/s
4.58.093.822 I slot print_timing: id  0 | task 7479 | n_decoded =    100, tg =  27.73 t/s, tg_3s =  27.73 t/s
5.00.038.953 I slot print_timing: id  3 | task 7543 | n_decoded =    102, tg =  33.78 t/s, tg_3s =  33.78 t/s
5.00.339.324 I slot print_timing: id  1 | task 7452 | n_decoded =    201, tg =  28.20 t/s, tg_3s =  33.44 t/s
5.01.027.495 I slot print_timing: id  2 | task 7395 | n_decoded =    280, tg =  27.52 t/s, tg_3s =  33.41 t/s
5.01.116.662 I slot print_timing: id  0 | task 7479 | n_decoded =    201, tg =  30.32 t/s, tg_3s =  33.41 t/s
5.01.117.350 I slot print_timing: id  2 | task 7395 | prompt eval time =     349.54 ms /   293 tokens (    1.19 ms per token,   838.24 tokens per second)
5.01.117.355 I slot print_timing: id  2 | task 7395 |        eval time =   10263.52 ms /   283 tokens (   36.27 ms per token,    27.57 tokens per second)
5.01.117.356 I slot print_timing: id  2 | task 7395 |       total time =   10613.06 ms /   576 tokens
5.01.117.357 I slot print_timing: id  2 | task 7395 |    graphs reused =       7366
5.01.117.443 I slot      release: id  2 | task 7395 | stop processing: n_tokens = 972, truncated = 0
5.01.149.138 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.393 (> 0.100 thold), f_keep = 0.408
5.01.149.232 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 90.008 MiB)
5.01.257.504 I slot launch_slot_: id  2 | task 7683 | processing task, is_child = 0
5.03.057.675 I slot print_timing: id  3 | task 7543 | n_decoded =    179, tg =  29.64 t/s, tg_3s =  25.51 t/s
5.03.359.165 I slot print_timing: id  1 | task 7452 | n_decoded =    278, tg =  27.40 t/s, tg_3s =  25.50 t/s
5.04.142.548 I slot print_timing: id  0 | task 7479 | n_decoded =    278, tg =  28.79 t/s, tg_3s =  25.45 t/s
5.04.323.477 I slot print_timing: id  1 | task 7452 | prompt eval time =     515.74 ms /   457 tokens (    1.13 ms per token,   886.10 tokens per second)
5.04.323.482 I slot print_timing: id  1 | task 7452 |        eval time =   11110.56 ms /   310 tokens (   35.84 ms per token,    27.90 tokens per second)
5.04.323.484 I slot print_timing: id  1 | task 7452 |       total time =   11626.31 ms /   767 tokens
5.04.323.491 I slot print_timing: id  1 | task 7452 |    graphs reused =       7445
5.04.323.569 I slot      release: id  1 | task 7452 | stop processing: n_tokens = 767, truncated = 0
5.04.355.297 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.298 (> 0.100 thold), f_keep = 0.171
5.04.355.382 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 167.077 MiB)
5.04.450.364 I slot launch_slot_: id  1 | task 7767 | processing task, is_child = 0
5.05.269.781 I slot print_timing: id  2 | task 7683 | n_decoded =    100, tg =  29.51 t/s, tg_3s =  29.51 t/s
5.06.084.200 I slot print_timing: id  3 | task 7543 | n_decoded =    266, tg =  29.34 t/s, tg_3s =  28.75 t/s
5.06.383.405 I slot print_timing: id  0 | task 7479 | prompt eval time =     397.99 ms /   327 tokens (    1.22 ms per token,   821.64 tokens per second)
5.06.383.410 I slot print_timing: id  0 | task 7479 |        eval time =   11895.46 ms /   339 tokens (   35.09 ms per token,    28.50 tokens per second)
5.06.383.412 I slot print_timing: id  0 | task 7479 |       total time =   12293.45 ms /   666 tokens
5.06.383.413 I slot print_timing: id  0 | task 7479 |    graphs reused =       7497
5.06.383.501 I slot      release: id  0 | task 7479 | stop processing: n_tokens = 1060, truncated = 0
5.06.435.192 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.562 (> 0.100 thold), f_keep = 0.373
5.06.435.286 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 162.436 MiB)
5.06.592.079 I slot launch_slot_: id  0 | task 7823 | processing task, is_child = 0
5.08.229.297 I slot print_timing: id  1 | task 7767 | n_decoded =    100, tg =  29.09 t/s, tg_3s =  29.09 t/s
5.08.289.830 I slot print_timing: id  2 | task 7683 | n_decoded =    185, tg =  28.87 t/s, tg_3s =  28.15 t/s
5.09.103.740 I slot print_timing: id  3 | task 7543 | n_decoded =    351, tg =  29.05 t/s, tg_3s =  28.15 t/s
5.09.946.192 I slot print_timing: id  0 | task 7823 | n_decoded =    101, tg =  33.53 t/s, tg_3s =  33.53 t/s
5.11.239.562 I slot print_timing: id  1 | task 7767 | n_decoded =    200, tg =  31.02 t/s, tg_3s =  33.22 t/s
5.11.300.412 I slot print_timing: id  2 | task 7683 | n_decoded =    285, tg =  30.26 t/s, tg_3s =  33.22 t/s
5.11.361.458 I slot print_timing: id  3 | task 7543 | prompt eval time =     603.11 ms /   613 tokens (    0.98 ms per token,  1016.40 tokens per second)
5.11.361.463 I slot print_timing: id  3 | task 7543 |        eval time =   14342.11 ms /   426 tokens (   33.67 ms per token,    29.70 tokens per second)
5.11.361.464 I slot print_timing: id  3 | task 7543 |       total time =   14945.22 ms /  1039 tokens
5.11.361.466 I slot print_timing: id  3 | task 7543 |    graphs reused =       7644
5.11.361.550 I slot      release: id  3 | task 7543 | stop processing: n_tokens = 1171, truncated = 0
5.11.412.496 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.284 (> 0.100 thold), f_keep = 0.112
5.11.540.723 I slot launch_slot_: id  3 | task 7974 | processing task, is_child = 0
5.12.958.698 I slot print_timing: id  0 | task 7823 | n_decoded =    185, tg =  30.70 t/s, tg_3s =  27.88 t/s
5.14.248.733 I slot print_timing: id  1 | task 7767 | n_decoded =    284, tg =  30.03 t/s, tg_3s =  27.91 t/s
5.14.309.543 I slot print_timing: id  2 | task 7683 | n_decoded =    369, tg =  29.69 t/s, tg_3s =  27.92 t/s
5.14.369.573 I slot print_timing: id  1 | task 7767 | prompt eval time =     341.14 ms /   308 tokens (    1.11 ms per token,   902.85 tokens per second)
5.14.369.578 I slot print_timing: id  1 | task 7767 |        eval time =    9578.04 ms /   288 tokens (   33.26 ms per token,    30.07 tokens per second)
5.14.369.579 I slot print_timing: id  1 | task 7767 |       total time =    9919.18 ms /   596 tokens
5.14.369.581 I slot print_timing: id  1 | task 7767 |    graphs reused =       7725
5.14.369.652 I slot      release: id  1 | task 7767 | stop processing: n_tokens = 726, truncated = 0
5.14.401.484 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 1218980228062
5.14.401.569 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 117.995 MiB)
5.14.569.396 I slot launch_slot_: id  1 | task 8059 | processing task, is_child = 0
5.15.467.416 I slot print_timing: id  3 | task 7974 | n_decoded =    100, tg =  28.30 t/s, tg_3s =  28.30 t/s
5.15.976.322 I slot print_timing: id  0 | task 7823 | n_decoded =    267, tg =  29.53 t/s, tg_3s =  27.17 t/s
5.16.971.654 I slot print_timing: id  0 | task 7823 | prompt eval time =     341.47 ms /   307 tokens (    1.11 ms per token,   899.05 tokens per second)
5.16.971.659 I slot print_timing: id  0 | task 7823 |        eval time =   10038.06 ms /   300 tokens (   33.46 ms per token,    29.89 tokens per second)
5.16.971.661 I slot print_timing: id  0 | task 7823 |       total time =   10379.54 ms /   607 tokens
5.16.971.662 I slot print_timing: id  0 | task 7823 |    graphs reused =       7790
5.16.972.060 I slot      release: id  0 | task 7823 | stop processing: n_tokens = 1002, truncated = 0
5.17.024.663 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1218982830472
5.17.128.904 I slot launch_slot_: id  0 | task 8129 | processing task, is_child = 0
5.17.690.467 I slot print_timing: id  2 | task 7683 | n_decoded =    442, tg =  27.96 t/s, tg_3s =  21.59 t/s
5.18.479.968 I slot print_timing: id  3 | task 7974 | n_decoded =    179, tg =  27.35 t/s, tg_3s =  26.22 t/s
5.18.599.306 I slot print_timing: id  1 | task 8059 | n_decoded =    100, tg =  27.60 t/s, tg_3s =  27.60 t/s
5.20.696.026 I slot print_timing: id  0 | task 8129 | n_decoded =    101, tg =  33.60 t/s, tg_3s =  33.60 t/s
5.20.696.760 I slot print_timing: id  2 | task 7683 | n_decoded =    542, tg =  28.81 t/s, tg_3s =  33.26 t/s
5.21.507.881 I slot print_timing: id  3 | task 7974 | n_decoded =    280, tg =  29.25 t/s, tg_3s =  33.36 t/s
5.21.626.909 I slot print_timing: id  1 | task 8059 | n_decoded =    201, tg =  30.22 t/s, tg_3s =  33.36 t/s
5.22.079.878 I slot print_timing: id  2 | task 7683 | prompt eval time =     623.84 ms /   613 tokens (    1.02 ms per token,   982.63 tokens per second)
5.22.079.884 I slot print_timing: id  2 | task 7683 |        eval time =   20198.51 ms /   588 tokens (   34.35 ms per token,    29.11 tokens per second)
5.22.079.885 I slot print_timing: id  2 | task 7683 |       total time =   20822.34 ms /  1201 tokens
5.22.079.886 I slot print_timing: id  2 | task 7683 |    graphs reused =       7936
5.22.080.066 I slot      release: id  2 | task 7683 | stop processing: n_tokens = 1597, truncated = 0
5.22.111.602 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.490 (> 0.100 thold), f_keep = 0.249
5.22.111.713 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 117.573 MiB)
5.22.388.345 I slot launch_slot_: id  2 | task 8278 | processing task, is_child = 0
5.23.286.548 I slot print_timing: id  3 | task 7974 | prompt eval time =     393.35 ms /   330 tokens (    1.19 ms per token,   838.94 tokens per second)
5.23.286.554 I slot print_timing: id  3 | task 7974 |        eval time =   11352.43 ms /   315 tokens (   36.04 ms per token,    27.75 tokens per second)
5.23.286.556 I slot print_timing: id  3 | task 7974 |       total time =   11745.79 ms /   645 tokens
5.23.286.557 I slot print_timing: id  3 | task 7974 |    graphs reused =       7949
5.23.286.647 I slot      release: id  3 | task 7974 | stop processing: n_tokens = 775, truncated = 0
5.23.337.638 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.185 (> 0.100 thold), f_keep = 0.169
5.23.420.268 I slot launch_slot_: id  3 | task 8296 | processing task, is_child = 0
5.24.007.260 I slot print_timing: id  0 | task 8129 | n_decoded =    166, tg =  26.28 t/s, tg_3s =  19.63 t/s
5.24.639.629 I slot print_timing: id  1 | task 8059 | n_decoded =    256, tg =  26.49 t/s, tg_3s =  18.26 t/s
5.26.463.532 I slot print_timing: id  2 | task 8278 | n_decoded =    100, tg =  27.78 t/s, tg_3s =  27.78 t/s
5.26.552.725 I slot print_timing: id  1 | task 8059 | prompt eval time =     407.32 ms /   330 tokens (    1.23 ms per token,   810.17 tokens per second)
5.26.552.730 I slot print_timing: id  1 | task 8059 |        eval time =   11575.97 ms /   320 tokens (   36.17 ms per token,    27.64 tokens per second)
5.26.552.735 I slot print_timing: id  1 | task 8059 |       total time =   11983.30 ms /   650 tokens
5.26.552.736 I slot print_timing: id  1 | task 8059 |    graphs reused =       8033
5.26.552.814 I slot      release: id  1 | task 8059 | stop processing: n_tokens = 1044, truncated = 0
5.26.584.231 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.406 (> 0.100 thold), f_keep = 0.378
5.26.584.326 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 130.652 MiB)
5.26.699.082 I slot launch_slot_: id  1 | task 8384 | processing task, is_child = 0
5.27.302.062 I slot print_timing: id  0 | task 8129 | n_decoded =    253, tg =  26.32 t/s, tg_3s =  26.41 t/s
5.27.669.933 I slot print_timing: id  3 | task 8296 | n_decoded =    100, tg =  27.31 t/s, tg_3s =  27.31 t/s
5.29.470.433 I slot print_timing: id  2 | task 8278 | n_decoded =    177, tg =  26.79 t/s, tg_3s =  25.61 t/s
5.30.133.402 I slot print_timing: id  0 | task 8129 | prompt eval time =     560.70 ms /   546 tokens (    1.03 ms per token,   973.79 tokens per second)
5.30.133.408 I slot print_timing: id  0 | task 8129 |        eval time =   12443.76 ms /   347 tokens (   35.86 ms per token,    27.89 tokens per second)
5.30.133.409 I slot print_timing: id  0 | task 8129 |       total time =   13004.46 ms /   893 tokens
5.30.133.411 I slot print_timing: id  0 | task 8129 |    graphs reused =       8125
5.30.133.486 I slot      release: id  0 | task 8129 | stop processing: n_tokens = 893, truncated = 0
5.30.185.947 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.222 (> 0.100 thold), f_keep = 0.147
5.30.186.039 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 112.932 MiB)
5.30.286.485 I slot launch_slot_: id  0 | task 8482 | processing task, is_child = 0
5.30.805.962 I slot print_timing: id  3 | task 8296 | n_decoded =    185, tg =  27.22 t/s, tg_3s =  27.10 t/s
5.30.869.720 I slot print_timing: id  1 | task 8384 | n_decoded =    100, tg =  28.03 t/s, tg_3s =  28.03 t/s
5.32.499.884 I slot print_timing: id  2 | task 8278 | n_decoded =    258, tg =  26.78 t/s, tg_3s =  26.74 t/s
5.33.825.815 I slot print_timing: id  0 | task 8482 | n_decoded =    101, tg =  33.43 t/s, tg_3s =  33.43 t/s
5.33.826.854 I slot print_timing: id  3 | task 8296 | n_decoded =    285, tg =  29.03 t/s, tg_3s =  33.10 t/s
